Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
SOHOM,Sotherly Hotels LP,25.66,0,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sohom
SFBC,"Sound Financial Bancorp, Inc.",33.75,84714018.75,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sfbc
SSB,South State Corporation,89.9,2631136473,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssb
SFST,"Southern First Bancshares, Inc.",39.05,285810776.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",39.25,337210997.8,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",16.33,390456064.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",35.48,1044298345,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi
SP,SP Plus Corporation,36.5,821525319.5,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/sp
SGRP,"SPAR Group, Inc.",1.01,20808028.08,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp
SPKE,"Spark Energy, Inc.",13.55,469246825.1,n/a,2014,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/spke
SPKEP,"Spark Energy, Inc.",26.724,0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/spkep
ONCE,"Spark Therapeutics, Inc.",82.11,3000807579,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/once
SPAR,"Spartan Motors, Inc.",15.3,536936318.1,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/spar
SPTN,SpartanNash Company,26.29,979844231.7,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/sptn
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,25.4772,100634940,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwfi
SPPI,"Spectrum Pharmaceuticals, Inc.",19.66,1843266395,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sppi
SPRO,"Spero Therapeutics, Inc.",11.57,53236358.37,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/spro
ANY,Sphere 3D Corp.,2.71,17877290.06,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/any
SPEX,Spherix Incorporated,1.265,7880820.97,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/spex
SPI,"SPI Energy Co., Ltd.",0.1244,90198356.2,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spi
SAVE,"Spirit Airlines, Inc.",36.12,2505758322,n/a,2011,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,67.63,9467534656,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk
SPOK,"Spok Holdings, Inc.",16.225,324229740.2,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/spok
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",4.08,173722911.6,n/a,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spwh
SBPH,"Spring Bank Pharmaceuticals, Inc.",15.73,203719749.1,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbph
FUND,"Sprott Focus Trust, Inc.",7.86,195521272.8,n/a,n/a,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/fund
SFM,"Sprouts Farmers Market, Inc.",20.375,2762385083,n/a,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfm
SPSC,"SPS Commerce, Inc.",48.44,834346060.8,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",40.55,8330074258,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc
SSRM,SSR Mining Inc.,9.6,1149120883,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssrm
STAA,STAAR Surgical Company,12.55,515915138.8,n/a,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa
STAF,"Staffing 360 Solutions, Inc.",0.67,10722559.4,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/staf
STMP,Stamps.com Inc.,171.2249,2895239608,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/stmp
STLY,"Stanley Furniture Company, Inc.",1.084,16350330.8,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly
SBLK,Star Bulk Carriers Corp.,10.06,637959718.7,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk
SBLKL,Star Bulk Carriers Corp.,25.05,0,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblkl
SBUX,Starbucks Corporation,56.02,80887278000,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sbux
STFC,State Auto Financial Corporation,25.6,1076979584,n/a,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,28.91,1126534206,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz
SNC,"State National Companies, Inc.",21.015,886277384.4,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/snc
STDY,SteadyMed Ltd.,3.15,83651563.8,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stdy
GASS,"StealthGas, Inc.",3.55,141504998.7,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gass
STLD,"Steel Dynamics, Inc.",37.48,8990435318,n/a,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",1.04,49837356.4,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/smrt
STLR,Stellar Acquisition III Inc.,10.23,92174110.71,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlr
STLRU,Stellar Acquisition III Inc.,10.52,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlru
STLRW,Stellar Acquisition III Inc.,0.34,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlrw
SBOT,"Stellar Biotechnologies, Inc.",1.1275,11861408.24,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbot
STML,"Stemline Therapeutics, Inc.",14.15,357712339.6,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stml
SRCL,"Stericycle, Inc.",67.315,5744573581,n/a,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl
SRCLP,"Stericycle, Inc.",54.5,0,n/a,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srclp
STRL,Sterling Construction Company Inc,17.44,471771933.9,n/a,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
SHOO,"Steven Madden, Ltd.",38.375,2270203408,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,9.5,82105802,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
SYBT,"Stock Yards Bancorp, Inc.",38.55,873889950,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sybt
BANX,StoneCastle Financial Corp,20.09,131374697.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banx
SSKN,"Strata Skin Sciences, Inc.",1.3,3221065.9,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/sskn
SSYS,"Stratasys, Ltd.",21.23,1122090420,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys
STRT,Strattec Security Corporation,47.3,174998364.2,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt
STRS,Stratus Properties Inc.,30.75,249889936.5,n/a,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs
STRA,"Strayer Education, Inc.",93.95,1005369003,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra
STRM,"Streamline Health Solutions, Inc.",1.6,31981952,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
SBBP,Strongbridge Biopharma plc,6,214874064,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbbp
STB,Student Transportation Inc,5.92,561700705.9,n/a,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb
SCMP,"Sucampo Pharmaceuticals, Inc.",10.55,491128474.1,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp
SUMR,"Summer Infant, Inc.",1.56,28999323.6,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",27.32,336356272.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,12.55,75640105,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SMMT,Summit Therapeutics plc,9.055,57681925.57,6370174,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/smmt
SNBC,"Sun Bancorp, Inc.",24.95,476364062.6,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SNHY,Sun Hydraulics Corporation,59.16,1600789793,n/a,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy
SNDE,Sundance Energy Australia Limited,4.68,5278333.32,1127849,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/snde
SNSS,"Sunesis Pharmaceuticals, Inc.",3,71996076,n/a,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",8.85,767099423.9,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,8.64,1205204780,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr
RUN,Sunrun Inc.,5.64,599296524.4,n/a,2015,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/run
SBCP,"Sunshine Bancorp, Inc.",23.4,187816683.6,n/a,2014,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sbcp
SUNW,"Sunworks, Inc.",1.3701,30766505.25,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/sunw
SMCI,"Super Micro Computer, Inc.",20.3,988467737.6,n/a,2007,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci
SPCB,"SuperCom, Ltd.",4.15,61994106.85,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spcb
SCON,Superconductor Technologies Inc.,1.0008,10732840.41,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",23.6099,350905231.6,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc
SUPN,"Supernus Pharmaceuticals, Inc.",42.075,2133165053,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn
SPRT,"support.com, Inc.",2.29,42835732.4,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SGRY,"Surgery Partners, Inc.",7.95,390498896.1,n/a,2015,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sgry
SRDX,"Surmodics, Inc.",28.7,376255880.7,n/a,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
SBBX,Sussex Bancorp,25.5,154024590,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SIVB,SVB Financial Group,219.43,11562459002,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,27.0594,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SYKE,"Sykes Enterprises, Incorporated",28.72,1235225172,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,29.875,18511510571,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYNC,"Synacor, Inc.",2.45,94737604.5,n/a,2012,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync
SYNL,Synalloy Corporation,14.65,127702482.5,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,34.54,1165205484,n/a,2002,Technology,Semiconductors,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",9.99,474673301.6,n/a,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SNDX,"Syndax Pharmaceuticals, Inc.",11.48,278286634.1,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sndx
SGYP,"Synergy Pharmaceuticals, Inc.",3.01,677114372.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp
SYBX,"Synlogic, Inc.",13.39,218022621.4,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/sybx
SNPS,"Synopsys, Inc.",86.92,13059526868,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps
SYNT,"Syntel, Inc.",23.61,1956180508,n/a,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/synt
SYMX,"Synthesis Energy Systems, Inc.",0.4109,35971168.05,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx
SYPR,"Sypris Solutions, Inc.",1.39,29785027.03,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr
SYRS,"Syros Pharmaceuticals, Inc.",12.89,338494016.7,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/syrs
TROW,"T. Rowe Price Group, Inc.",94.555,22911625454,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
TTOO,"T2 Biosystems, Inc.",4.15,148551611.4,n/a,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ttoo
TRHC,"Tabula Rasa HealthCare, Inc.",28.35,505535385.6,n/a,2016,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/trhc
TCMD,"Tactile Systems Technology, Inc.",27.255,480491504.7,n/a,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tcmd
TAIT,Taitron Components Incorporated,1.6499,9191340.465,n/a,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait
TTWO,"Take-Two Interactive Software, Inc.",108.93,11604074779,n/a,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TLND,Talend S.A.,42.64,801690672.6,18801376,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tlnd
TNDM,"Tandem Diabetes Care, Inc.",2.24,22665796.16,n/a,2013,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tndm
TLF,"Tandy Leather Factory, Inc.",7.55,69995008.1,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf
TANH,Tantech Holdings Ltd.,2.87,76950253.45,n/a,2015,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tanh
TPIV,TapImmune Inc.,2.95,29969029.35,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tpiv
TEDU,"Tarena International, Inc.",14.74,473090470.6,32095690,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tedu
TATT,TAT Technologies Ltd.,10.95,96671461.8,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAYD,"Taylor Devices, Inc.",12.36,42708224.88,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
CGBD,"TCG BDC, Inc.",18.3,1132035218,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/cgbd
TCPC,TCP Capital Corp.,16.08,945378608.2,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
AMTD,TD Ameritrade Holding Corporation,49.73,28106009030,n/a,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/amtd
PETZ,"TDH Holdings, Inc.",21.74,200551500,n/a,2017,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/petz
TEAR,TearLab Corporation,1.31,7522613.43,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,90.72,3460889346,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TCCO,Technical Communications Corporation,4.15,7635489.55,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",12.43,340600794.2,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt
TGLS,Tecnoglass Inc.,7.16,245205835,n/a,2012,Consumer Durables,Electronic Components,http://www.nasdaq.com/symbol/tgls
TGEN,Tecogen Inc.,2.91,71920617.99,n/a,2014,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tgen
TNAV,"Telenav, Inc.",5.75,254724367.5,n/a,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav
TTEC,"TeleTech Holdings, Inc.",41.1,1884123873,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TLGT,"Teligent, Inc.",5.155,275235491.9,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tlgt
TELL,Tellurian Inc.,11,2319453785,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tell
TENX,"Tenax Therapeutics, Inc.",0.4121,11636280.61,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/tenx
GLBL,"TerraForm Global, Inc.",4.8,831325982.4,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/glbl
TERP,"TerraForm Power, Inc.",12.965,1921729722,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/terp
TBNK,Territorial Bancorp Inc.,31.54,310844204.7,n/a,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",110.99,6013546304,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,3.975,185856221,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TSLA,"Tesla, Inc. ",306.1,51084117740,n/a,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,15.5,129748950,n/a,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TTEK,"Tetra Tech, Inc.",48.65,2751228918,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TTPH,"Tetraphase Pharmaceuticals, Inc.",6.35,324189394.8,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph
TCBI,"Texas Capital Bancshares, Inc.",85.95,4265401543,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",25.47,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",25.6868,154120800,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",71,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,97.98,96643238774,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",48.62,3453556975,n/a,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
TFSL,TFS Financial Corporation,15.56,4376899630,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGTX,"TG Therapeutics, Inc.",8.3,571337911.9,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx
ABCO,The Advisory Board Company,53.625,2185698801,n/a,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,"The Andersons, Inc.",36.775,1044410000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",8.88,495145780.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BPRN,The Bank of Princeton,33.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bprn
BONT,"The Bon-Ton Stores, Inc.",0.6326,13614697.01,n/a,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,22.55,7541078906,n/a,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
TCGP,The Carlyle Group L.P.,25.12,0,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/tcgp
CAKE,The Cheesecake Factory Incorporated,43.46,2042943690,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",20.9,550936560.9,n/a,2011,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
TCFC,The Community Financial Corporation,36.262,168592989.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc
DSGX,The Descartes Systems Group Inc.,29.15,2237714238,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
DXYN,"The Dixie Group, Inc.",3.65,58859681,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
ENSG,"The Ensign Group, Inc.",22.8199,1160810112,n/a,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
XONE,The ExOne Company,10.33,166618964.3,n/a,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xone
FINL,"The Finish Line, Inc.",9.69,389479210.8,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl
FBMS,"The First Bancshares, Inc.",31,283755617,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,29.6,721721852,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
